# Final state angular momentum:   1
# Broadening parameter (in eV):    0.800
# Absorbing atom type (xiabs):   1
# Energy (eV)   sigma
   28.99899900    0.02022366
   29.03903904    0.02005409
   29.07907908    0.01984902
   29.11911912    0.01961349
   29.15915916    0.01935316
   29.19919920    0.01907399
   29.23923924    0.01878197
   29.27927928    0.01848288
   29.31931932    0.01818210
   29.35935936    0.01788446
   29.39939940    0.01759419
   29.43943944    0.01731481
   29.47947948    0.01704918
   29.51951952    0.01679948
   29.55955956    0.01656726
   29.59959960    0.01635350
   29.63963964    0.01615861
   29.67967968    0.01598257
   29.71971972    0.01582492
   29.75975976    0.01568487
   29.79979980    0.01556134
   29.83983984    0.01545305
   29.87987988    0.01535857
   29.91991992    0.01527641
   29.95995996    0.01520506
   30.00000000    0.01514309
